Date,Sessions,New Users,Pages,Transactions,Revenue,Group
20170618,333,204,2807.19,32,922.17,Control
20170725,333,181,2390.94,31,1078.56,Control
20170817,333,196,2577.42,43,1071.57,Control
20170718,333,207,2194.47,23,803.54,Control
20170824,333,206,2067.93,36,1179.96,Control
20170614,332,235,1806.08,3,135.42,Control
20170825,332,186,2782.16,51,1418.04,Control
20170628,332,203,2732.36,41,1003.91,Control
20170823,332,208,2141.4,27,550.17,Control
20170726,332,181,2453.48,38,1063.43,Control
20170809,332,194,2350.56,43,1220.84,Control
20170810,332,235,1683.24,17,380.66,Control
20170807,332,219,1610.2,22,483.67,Control
20170721,332,184,2958.12,44,1390.99,Control
20170822,332,171,2194.52,34,789.64,Control
20170818,332,184,2656,44,1440.36,Control
20170731,332,196,2224.4,28,948.79,Control
20170730,331,233,1711.27,16,446.64,Control
20170725,331,200,2214.39,29,700.01,Control
20170619,331,181,2727.44,39,985.18,Control
20170707,331,210,2697.65,44,1161.58,Control
20170715,331,178,2995.55,35,1014.48,Control
20170604,331,231,1724.51,13,341.99,Control
20170829,331,243,1499.43,13,369.46,Control
20170703,331,193,2558.63,24,995.23,Control
20170821,331,174,2429.54,40,1046.96,Control
20170611,331,202,3058.44,57,1797.32,Control
20170611,331,192,2492.43,31,986.13,Control
20170615,330,197,2270.4,35,1035.11,Control
20170713,330,176,2339.7,26,630.13,Control
20170727,330,204,2013,22,641.29,Control
20170728,330,208,1683,12,362.66,Control
20170607,330,186,2778.6,51,1226.1,Control
20170614,330,160,2679.6,41,834.63,Control
20170705,330,186,2574,41,945.77,Control
20170606,330,206,2247.3,29,935.06,Control
20170731,330,220,1428.9,16,425.1,Control
20170807,330,223,1679.7,13,327.38,Control
20170808,330,227,1653.3,21,532.94,Control
20170823,330,231,1405.8,11,200.84,Control
20170627,330,211,1636.8,19,405.88,Control
20170619,330,184,2204.4,28,890.24,Control
20170626,329,193,2099.02,27,721.23,Control
20170716,329,190,2020.06,28,857.08,Control
20170722,329,160,3016.93,45,1314.39,Control
20170614,329,164,2651.74,46,1233.02,Control
20170815,329,176,2924.81,41,1323.24,Control
20170614,329,230,1556.17,19,417.46,Control
20170608,329,204,2352.35,33,938.23,Control
20170620,329,191,2303,27,621.52,Control
20170716,329,190,3013.64,56,1765.84,Control
20170823,328,207,1961.44,19,563.5,Control
20170827,328,193,2010.64,20,487.71,Control
20170609,328,178,2601.04,40,1075,Control
20170620,328,181,2197.6,14,458.27,Control
20170811,328,181,2968.4,53,1252.33,Control
20170718,328,215,2453.44,32,910.87,Control
20170724,328,173,2607.6,47,1133.2,Control
20170712,328,208,2230.4,32,914.03,Control
20170621,327,210,1739.64,4,67.96,Control
20170809,327,218,1726.56,13,356.47,Control
20170702,327,173,2965.89,41,1048.57,Control
20170822,327,206,2432.88,36,933.93,Control
20170824,327,205,2808.93,39,926.64,Control
20170719,327,172,2174.55,31,826.71,Control
20170709,327,229,1661.16,12,356.9,Control
20170613,327,185,2475.39,37,1094.67,Control
20170801,327,191,2269.38,26,694.66,Control
20170722,327,189,3080.34,30,1014.53,Control
20170622,326,188,2298.3,35,953.97,Control
20170710,326,196,2050.54,30,805.03,Control
20170711,326,195,2435.22,29,803.66,Control
20170802,326,192,1936.44,19,490.52,Control
20170613,326,198,2513.46,30,802.81,Control
20170710,326,150,2510.2,51,1380.89,Control
20170802,326,186,2363.5,30,847.56,Control
20170814,326,168,2630.82,43,1083.18,Control
20170601,326,202,2314.6,30,964.84,Control
20170618,325,179,1966.25,11,392.75,Control
20170722,325,198,2671.5,37,1107.1,Control
20170719,325,173,2411.5,43,969.77,Control
20170725,325,186,2551.25,46,1176.96,Control
20170613,325,183,2525.25,37,945.42,Control
20170706,325,170,2967.25,64,1613.98,Control
20170630,325,227,1569.75,16,437.36,Control
20170703,325,216,1787.5,23,623.78,Control
20170805,325,191,2463.5,37,1259.58,Control
20170823,325,164,2421.25,46,1114.96,Control
20170603,325,152,2427.75,35,1010.47,Control
20170816,325,191,2424.5,38,1233.27,Control
20170831,325,209,2941.25,61,1878.78,Control
20170714,324,208,1944,19,527.38,Control
20170604,324,179,2122.2,33,968.82,Control
20170621,324,158,2549.88,44,1223.69,Control
20170626,324,213,1752.84,19,438.5,Control
20170714,324,199,2776.68,43,1294.21,Control
20170604,324,178,2206.44,31,850.69,Control
20170713,324,213,2093.04,30,1032.18,Control
20170716,324,218,2303.64,48,1663.44,Control
20170719,324,208,2430,28,840.51,Control
20170716,323,198,2399.89,35,1114.77,Control
20170803,323,189,2115.65,36,865.16,Control
20170729,323,179,2900.54,44,1258.13,Control
20170719,323,183,2467.72,42,1271.1,Control
20170717,323,211,2112.42,23,681.85,Control
20170731,322,180,2064.02,27,732.89,Control
20170629,322,196,2150.96,36,1340.87,Control
20170814,322,183,1777.44,24,604.79,Control
20170828,322,166,2215.36,40,991.4,Control
20170824,322,191,2669.38,50,1563.27,Control
20170728,322,190,2737,53,1430,Control
20170702,322,175,2505.16,26,871.13,Control
20170829,321,221,1476.6,15,266.96,Control
20170724,321,187,2189.22,39,880.85,Control
20170615,321,228,1447.71,12,250.99,Control
20170601,321,220,1832.91,17,377.29,Control
20170611,321,199,2112.18,35,964.37,Control
20170827,321,221,2606.52,52,1496.41,Control
20170805,320,207,1888,20,662.66,Control
20170724,320,172,2083.2,29,592.81,Control
20170719,320,174,2739.2,42,1418.3,Control
20170716,320,181,2768,37,1071.41,Control
20170605,320,194,2444.8,35,955.89,Control
20170608,320,206,1904,24,705.75,Control
20170729,320,187,2409.6,42,1334.15,Control
20170622,320,181,2345.6,34,1117.06,Control
20170802,319,194,2523.29,36,1014.8,Control
20170706,319,218,1598.19,12,374.8,Control
20170712,319,197,2006.51,30,715.73,Control
20170619,319,190,2124.54,27,659.6,Control
20170710,319,170,2376.55,38,888.25,Control
20170721,319,179,2963.51,48,1373.61,Control
20170730,319,221,1537.58,12,342,Control
20170621,319,214,1687.51,24,525.09,Control
20170626,319,178,2446.73,34,932.56,Control
20170702,318,215,1615.44,2,61.63,Control
20170602,318,196,2292.78,30,842.46,Control
20170629,318,210,1707.66,14,286.09,Control
20170812,318,185,2467.68,30,866.83,Control
20170807,318,168,2330.94,28,756.54,Control
20170622,318,156,2852.46,44,1328.65,Control
20170701,318,223,1745.82,24,674.5,Control
20170718,318,217,2238.72,25,833.76,Control
20170813,318,201,2413.62,41,1329.76,Control
20170601,318,194,2324.58,33,941.12,Control
20170602,318,199,2311.86,35,1208.74,Control
20170608,318,187,2286.42,29,843.13,Control
20170606,317,199,1905.17,28,608.59,Control
20170720,317,190,1892.49,20,503.98,Control
20170607,317,193,2526.49,39,969.09,Control
20170717,317,196,2605.74,39,1019.06,Control
20170608,317,178,2916.4,57,1312.56,Control
20170821,317,150,2526.49,47,1151.67,Control
20170830,317,186,2437.73,21,484.94,Control
20170625,317,209,1702.29,20,444.54,Control
20170602,317,186,3147.81,59,1827.91,Control
20170726,317,209,2092.2,27,776.97,Control
20170823,317,199,2304.59,28,729.77,Control
20170826,317,186,2707.18,44,1472.74,Control
20170623,316,188,2161.44,20,514.54,Control
20170719,316,184,2373.16,40,1045.29,Control
20170607,316,220,1548.4,8,189.93,Control
20170824,316,243,1406.2,9,269.35,Control
20170703,316,194,2739.72,37,1081.3,Control
20170627,316,169,2682.84,44,1013.98,Control
20170614,316,222,1501,12,213.46,Control
20170621,316,213,1409.36,11,280.2,Control
20170627,316,175,2363.68,29,795.36,Control
20170617,316,199,2954.6,38,1350.9,Control
20170820,316,178,2490.08,41,1203.75,Control
20170615,316,195,2474.28,34,1071.67,Control
20170709,316,185,2284.68,21,753.32,Control
20170726,315,190,1924.65,24,720.23,Control
20170801,315,191,2520,30,609.46,Control
20170604,315,159,2400.3,46,1386.32,Control
20170807,315,185,2441.25,35,1014.55,Control
20170824,315,180,2513.7,42,1103.47,Control
20170606,315,174,2844.45,38,1087.88,Control
20170626,315,177,2409.75,41,1235.33,Control
20170709,315,190,2220.75,41,1042.02,Control
20170819,315,183,2072.7,33,1049.51,Control
20170826,315,192,2258.55,22,684.43,Control
20170630,315,183,2825.55,48,1237.77,Control
20170722,314,191,2081.82,22,601.56,Control
20170619,314,210,1544.88,11,304.92,Control
20170808,314,192,1595.12,16,463.56,Control
20170822,314,202,1799.22,21,557.05,Control
20170602,314,193,2967.3,47,1394.86,Control
20170713,314,185,2829.14,49,1217.97,Control
20170603,314,201,2945.32,43,1432.92,Control
20170802,314,203,2455.48,36,1080.58,Control
20170710,314,231,1705.02,18,412.96,Control
20170819,314,171,2577.94,41,1281.62,Control
20170705,313,187,2156.57,36,947.57,Control
20170622,313,175,2356.89,30,896.9,Control
20170805,313,171,2804.48,46,1419.6,Control
20170731,313,194,1333.38,19,705.48,Control
20170802,312,183,2071.68,19,588.79,Control
20170804,312,227,1734.72,8,152.16,Control
20170616,312,183,2230.8,30,777.8,Control
20170815,312,173,2290.08,36,1054.23,Control
20170829,312,183,2414.88,35,1047.53,Control
20170819,312,172,2817.36,52,1645.78,Control
20170710,312,186,2149.68,37,875.73,Control
20170829,312,181,2708.16,36,825.71,Control
20170606,312,212,1329.12,6,135.21,Control
20170718,312,197,2302.56,28,824.46,Control
20170803,312,185,2723.76,45,1446.57,Control
20170822,312,216,1769.04,23,579.73,Control
20170810,311,203,1925.09,20,558.13,Control
20170602,311,210,1623.42,7,171.74,Control
20170612,311,179,2332.5,27,706.5,Control
20170719,311,181,2173.89,28,755.65,Control
20170806,311,154,2531.54,41,1097.07,Control
20170827,311,219,1514.57,14,409.04,Control
20170719,311,200,1838.01,25,738.81,Control
20170817,311,208,2456.9,46,1328.91,Control
20170617,311,212,1803.8,3,146.62,Control
20170607,311,193,1959.3,25,772.37,Control
20170628,311,182,2366.71,33,990.19,Control
20170828,311,188,1878.44,27,757.88,Control
20170830,311,188,1875.33,35,929.76,Control
20170724,311,165,2341.83,35,914.5,Control
20170622,310,169,2337.4,29,724.86,Control
20170719,310,178,2015,19,447.5,Control
20170724,310,181,1928.2,24,549.16,Control
20170815,310,193,1711.2,26,687.69,Control
20170617,310,185,2188.6,29,873.79,Control
20170822,310,194,2142.1,35,749.85,Control
20170619,310,160,2666,50,1220.85,Control
20170730,310,218,1708.1,20,449.5,Control
20170819,310,172,2334.3,40,1115.93,Control
20170808,310,190,2325,34,1210.33,Control
20170714,310,191,2442.8,33,1006.14,Control
20170811,309,202,1439.94,3,38.04,Control
20170611,309,145,2379.3,44,1252.82,Control
20170613,309,181,2425.65,34,761.9,Control
20170831,309,180,2518.35,43,1335.23,Control
20170628,309,202,1563.54,17,416.5,Control
20170621,309,179,2564.7,45,1392.87,Control
20170629,309,180,2496.72,54,1662.6,Control
20170613,309,176,2196.99,30,991.81,Control
20170608,308,167,2054.36,38,1052.94,Control
20170705,308,201,1724.8,15,370.57,Control
20170709,308,158,2642.64,29,812.41,Control
20170829,308,225,1151.92,6,68.94,Control
20170724,308,216,1376.76,11,298.49,Control
20170615,308,215,1801.8,23,718.15,Control
20170828,308,225,1407.56,15,338.44,Control
20170818,308,228,1256.64,2,58.94,Control
20170625,308,163,2790.48,52,1807.88,Control
20170603,308,194,2350.04,33,992.8,Control
20170707,307,215,1544.21,2,67.61,Control
20170818,307,224,1544.21,2,18.56,Control
20170708,307,194,2695.46,30,1016.78,Control
20170611,307,167,2342.41,37,995.37,Control
20170718,307,173,2222.68,36,787.41,Control
20170730,307,161,2231.89,26,549.09,Control
20170612,307,190,2354.69,37,987.1,Control
20170809,307,166,2784.49,43,1025.45,Control
20170607,307,202,1921.82,24,719.42,Control
20170603,307,182,2720.02,40,1250.87,Control
20170802,307,171,1814.37,32,828.92,Control
20170612,306,179,1909.44,27,588.6,Control
20170625,306,173,2368.44,32,1002.24,Control
20170703,306,173,2307.24,33,861.22,Control
20170831,306,149,3090.6,44,1201.47,Control
20170626,306,205,1511.64,20,525.82,Control
20170625,306,184,1753.38,26,745.36,Control
20170826,306,168,2610.18,47,1437.19,Control
20170810,306,197,2472.48,34,1109.91,Control
20170825,306,189,2530.62,33,1139.17,Control
20170705,305,204,1598.2,4,107.57,Control
20170818,305,207,2003.85,25,855.86,Control
20170611,305,176,1793.4,22,635.45,Control
20170618,305,188,2525.4,23,1021.95,Control
20170714,305,172,2327.15,27,716.47,Control
20170714,305,171,2281.4,38,1076.19,Control
20170720,305,153,2802.95,63,1419.29,Control
20170704,305,139,2827.35,54,1558.07,Control
20170706,305,185,2196,34,976.88,Control
20170704,305,185,2397.3,29,863.37,Control
20170807,305,177,2287.5,30,928.48,Control
20170714,305,214,1372.5,0,0,Control
20170721,305,217,1274.9,2,18.18,Control
20170801,305,190,2644.35,46,1682.59,Control
20170801,304,189,1969.92,35,937.53,Control
20170722,304,185,1985.12,26,850.47,Control
20170614,304,180,2082.4,34,858.72,Control
20170821,304,174,1705.44,22,601.5,Control
20170815,304,187,2501.92,41,1447.14,Control
20170807,304,147,2273.92,36,891.5,Control
20170613,304,198,1419.68,14,552.26,Control
20170701,304,205,1687.2,18,591.54,Control
20170823,304,194,1535.2,20,519.41,Control
20170614,304,186,1991.2,21,748.79,Control
20170731,303,223,1430.16,17,420.05,Control
20170702,303,182,2330.07,44,1204.86,Control
20170711,303,176,2311.89,26,690.15,Control
20170607,302,161,2132.12,24,691.84,Control
20170611,302,175,2086.82,36,912.54,Control
20170613,302,194,1682.14,17,443.82,Control
20170616,302,209,1679.12,8,342.19,Control
20170707,302,168,2808.6,47,1265.24,Control
20170711,302,152,2902.22,53,1607.35,Control
20170607,302,206,1380.14,12,209.52,Control
20170605,302,189,1594.56,22,498.44,Control
20170614,302,196,1830.12,28,812.52,Control
20170830,302,191,1917.7,25,942.87,Control
20170707,302,189,2434.12,32,1033.21,Control
20170603,301,186,2266.53,28,719.69,Control
20170717,301,187,2010.68,33,772.58,Control
20170807,301,166,1890.28,23,563.04,Control
20170604,301,180,2540.44,30,1029.18,Control
20170720,301,179,2811.34,28,714.69,Control
20170626,301,137,2046.8,35,805.73,Control
20170718,301,140,2769.2,53,1356.03,Control
20170601,301,215,1806,12,437.13,Control
20170829,301,188,1414.7,11,276.64,Control
20170728,301,182,2600.64,37,1151.59,Control
20170804,301,173,2423.05,30,1191.86,Control
20170801,301,203,1809.01,20,507.12,Control
20170710,301,181,2200.31,29,857.33,Control
20170712,301,175,1854.16,22,618.77,Control
20170803,300,193,1767,12,323.88,Control
20170612,300,210,1404,10,327.89,Control
20170830,300,217,1137,9,193.19,Control
20170717,300,176,1725,19,510.28,Control
20170625,300,137,2226,37,1119.29,Control
20170712,300,177,2682,35,880.85,Control
20170615,300,167,2715,32,984.72,Control
20170826,300,163,2652,46,1260.67,Control
20170823,300,172,2088,31,818.44,Control
20170827,300,157,2580,62,1853.71,Control
20170820,300,154,2517,50,1582.28,Control
20170718,300,183,2568,35,1079,Control
20170727,300,179,2277,30,1041.97,Control
20170618,299,193,2024.23,21,757.07,Control
20170701,299,196,1500.98,14,356.13,Control
20170626,299,156,2137.85,30,830.15,Control
20170803,299,161,2876.38,44,1146.39,Control
20170614,299,166,2239.51,40,1008.63,Control
20170621,299,179,2084.03,29,722.13,Control
20170722,299,178,2664.09,41,1439.88,Control
20170610,299,185,1991.34,27,796.26,Control
20170619,299,184,2107.95,23,629.16,Control
20170608,299,179,2368.08,31,863.02,Control
20170710,299,169,1791.01,26,738.54,Control
20170726,298,186,1823.76,20,512.15,Control
20170706,298,166,2187.32,41,1080.82,Control
20170607,298,182,1728.4,23,459.98,Control
20170724,298,182,2148.58,24,703.46,Control
20170623,298,159,2488.3,30,804.01,Control
20170601,298,173,2151.56,24,721.98,Control
20170805,298,178,3006.82,47,1469.48,Control
20170824,298,177,2217.12,33,984.45,Control
20170701,298,178,2151.56,30,839.4,Control
20170717,297,209,1511.73,1,31.95,Control
20170812,297,209,1520.64,3,126.18,Control
20170731,297,155,1975.05,25,611.93,Control
20170610,297,161,2768.04,54,1621.62,Control
20170803,297,166,2667.06,44,992.32,Control
20170620,297,206,1271.16,11,196.63,Control
20170817,297,193,1214.73,14,321.67,Control
20170609,297,211,1342.44,3,63.4,Control
20170602,297,172,2090.88,34,779.69,Control
20170605,297,176,2319.57,30,954.52,Control
20170604,297,176,2126.52,30,911.83,Control
20170720,296,186,2178.56,21,605.9,Control
20170805,296,183,2400.56,30,912.57,Control
20170620,296,159,2308.8,21,674.36,Control
20170602,296,168,2711.36,47,1223.11,Control
20170704,296,170,1935.84,35,960.96,Control
20170621,296,155,2501.2,53,1161.04,Control
20170704,296,204,1524.4,10,269.59,Control
20170624,296,189,2270.32,35,1076.7,Control
20170616,296,220,1379.36,2,77.32,Control
20170815,295,194,1687.4,13,357.61,Control
20170622,295,201,1513.35,11,304.07,Control
20170605,295,189,1368.8,16,362.8,Control
20170721,295,196,2371.8,30,917.69,Control
20170812,295,194,1306.85,1,33,Control
20170607,295,165,2767.1,49,1214.53,Control
20170805,295,152,2472.1,32,917.05,Control
20170823,295,177,2165.3,34,1006.85,Control
20170726,295,175,2218.4,23,787.27,Control
20170607,295,184,2070.9,30,730.66,Control
20170621,295,182,1964.7,18,657.69,Control
20170626,295,167,1799.5,19,637.53,Control
20170713,294,181,2034.48,17,510.98,Control
20170812,294,188,1884.54,21,931.52,Control
20170828,294,169,2069.76,38,812.57,Control
20170814,294,164,2119.74,32,854,Control
20170705,294,160,2610.72,44,1223.3,Control
20170628,294,169,1987.44,25,704.11,Control
20170704,294,184,2119.74,32,1091.2,Control
20170605,294,171,1693.44,18,369.86,Control
20170605,294,176,1949.22,33,874.22,Control
20170615,294,188,1993.32,27,614.05,Control
20170602,293,195,2001.19,25,660.01,Control
20170816,293,201,1854.69,18,384.32,Control
20170629,293,175,2704.39,45,1134.84,Control
20170713,293,161,2399.67,40,1201.61,Control
20170711,293,197,1520.67,13,385.18,Control
20170827,293,178,2165.27,25,937.87,Control
20170703,293,174,2256.1,27,1019.83,Control
20170814,293,171,1960.17,30,861.44,Control
20170620,292,157,1789.96,20,501.25,Control
20170807,292,172,1985.6,21,678.73,Control
20170829,292,160,2312.64,16,470.91,Control
20170809,292,161,2227.96,38,956.28,Control
20170823,292,179,2265.92,31,949.02,Control
20170601,292,171,1941.8,31,862.04,Control
20170608,292,187,2455.72,31,1068.89,Control
20170611,292,168,2128.68,43,1258.99,Control
20170622,292,166,1938.88,34,1143.46,Control
20170606,292,185,1734.48,23,679.12,Control
20170616,292,133,2274.68,31,756.12,Control
20170830,292,172,2210.44,39,1221.31,Control
20170605,292,178,2067.36,25,720.09,Control
20170611,292,180,2076.12,29,903.64,Control
20170825,291,194,1754.73,24,516.43,Control
20170717,291,190,1210.56,7,223.71,Control
20170814,291,161,1780.92,27,656.32,Control
20170705,291,199,1422.99,12,219.95,Control
20170812,291,166,2607.36,41,1342.78,Control
20170821,291,169,2022.45,36,998.94,Control
20170616,290,183,2117,21,627.36,Control
